machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,232,B_quadratic,surveillance,descent,1.673,0.361,24.0,79.4,0.651,30.0,descent,labview_demo_csv
ARO-01,233,B_quadratic,surveillance,descent,1.692,0.357,24.0,79.2,0.644,30.0,descent,labview_demo_csv
ARO-01,234,B_quadratic,surveillance,descent,1.679,0.352,24.0,79.1,0.635,30.0,descent,labview_demo_csv
ARO-01,235,B_quadratic,surveillance,descent,1.643,0.346,24.1,78.8,0.625,30.0,descent,labview_demo_csv
ARO-01,236,B_quadratic,surveillance,descent,1.683,0.335,24.1,78.8,0.605,30.0,descent,labview_demo_csv
ARO-01,237,B_quadratic,surveillance,descent,1.660,0.349,24.1,78.8,0.629,30.0,descent,labview_demo_csv
ARO-01,238,B_quadratic,surveillance,descent,1.646,0.335,24.0,79.0,0.605,30.0,descent,labview_demo_csv
ARO-01,239,B_quadratic,surveillance,descent,1.645,0.355,24.0,79.2,0.640,30.0,descent,labview_demo_csv
ARO-01,240,B_quadratic,surveillance,descent,1.608,0.338,24.0,79.0,0.610,30.0,descent,labview_demo_csv
ARO-01,241,B_quadratic,surveillance,descent,1.604,0.340,23.9,78.7,0.614,30.0,descent,labview_demo_csv
ARO-01,242,B_quadratic,surveillance,descent,1.611,0.356,23.9,78.3,0.642,30.0,descent,labview_demo_csv
ARO-01,243,B_quadratic,surveillance,descent,1.613,0.347,24.0,78.6,0.626,30.0,descent,labview_demo_csv
ARO-01,244,B_quadratic,surveillance,pause,1.611,0.011,24.0,78.6,0.020,30.0,pause,labview_demo_csv
ARO-01,245,B_quadratic,surveillance,pause,1.584,0.000,23.9,78.7,0.000,30.0,pause,labview_demo_csv
ARO-01,246,B_quadratic,surveillance,pause,1.603,0.000,23.9,78.7,0.000,30.0,pause,labview_demo_csv
ARO-01,247,B_quadratic,surveillance,pause,1.571,0.003,23.9,78.7,0.006,30.0,pause,labview_demo_csv
ARO-01,248,B_quadratic,surveillance,pause,1.591,0.007,23.8,78.8,0.013,30.0,pause,labview_demo_csv
ARO-01,249,B_quadratic,surveillance,pause,1.585,0.000,23.7,78.8,0.000,30.0,pause,labview_demo_csv
ARO-01,250,B_quadratic,surveillance,pause,1.600,0.009,23.6,78.7,0.016,30.0,pause,labview_demo_csv
ARO-01,251,B_quadratic,surveillance,pause,1.594,0.000,23.6,78.8,0.000,30.0,pause,labview_demo_csv
ARO-01,252,B_quadratic,surveillance,pause,1.635,0.005,23.6,78.5,0.009,30.0,pause,labview_demo_csv
ARO-01,253,B_quadratic,surveillance,pause,1.596,0.000,23.5,78.6,0.000,30.0,pause,labview_demo_csv
ARO-01,254,B_quadratic,surveillance,pause,1.610,0.006,23.5,78.8,0.012,30.0,pause,labview_demo_csv
ARO-01,255,B_quadratic,surveillance,pause,1.575,0.000,23.5,79.0,0.000,30.0,pause,labview_demo_csv
ARO-01,256,B_quadratic,surveillance,pause,1.611,0.000,23.5,79.1,0.000,30.0,pause,labview_demo_csv
ARO-01,257,B_quadratic,surveillance,pause,1.618,0.000,23.5,79.0,0.000,30.0,pause,labview_demo_csv
ARO-01,258,B_quadratic,surveillance,pause,1.651,0.000,23.6,79.4,0.000,30.0,pause,labview_demo_csv
ARO-01,259,B_quadratic,surveillance,pause,1.633,0.000,23.5,79.5,0.000,30.0,pause,labview_demo_csv
ARO-01,260,B_quadratic,surveillance,pause,1.649,0.006,23.5,79.6,0.011,30.0,pause,labview_demo_csv
ARO-01,261,B_quadratic,surveillance,pause,1.611,0.009,23.5,79.8,0.015,30.0,pause,labview_demo_csv
ARO-01,262,B_quadratic,surveillance,pause,1.666,0.009,23.5,79.7,0.017,30.0,pause,labview_demo_csv
ARO-01,263,B_quadratic,surveillance,pause,1.635,0.001,23.6,79.6,0.002,30.0,pause,labview_demo_csv
ARO-01,264,B_quadratic,surveillance,ascent,1.675,0.599,23.6,79.6,1.081,30.0,ascent,labview_demo_csv
ARO-01,265,B_quadratic,surveillance,ascent,1.707,0.604,23.9,79.7,1.090,30.0,ascent,labview_demo_csv
ARO-01,266,B_quadratic,surveillance,ascent,1.659,0.591,23.8,79.6,1.066,30.0,ascent,labview_demo_csv
ARO-01,267,B_quadratic,surveillance,ascent,1.637,0.590,23.8,79.0,1.065,30.0,ascent,labview_demo_csv
ARO-01,268,B_quadratic,surveillance,ascent,1.750,0.588,23.8,79.2,1.061,30.0,ascent,labview_demo_csv
ARO-01,269,B_quadratic,surveillance,ascent,1.700,0.586,23.9,78.9,1.058,30.0,ascent,labview_demo_csv
ARO-01,270,B_quadratic,surveillance,ascent,1.704,0.595,23.9,78.9,1.074,30.0,ascent,labview_demo_csv
ARO-01,271,B_quadratic,surveillance,ascent,1.712,0.593,23.9,78.4,1.069,30.0,ascent,labview_demo_csv
ARO-01,272,B_quadratic,surveillance,ascent,1.715,0.605,23.9,78.6,1.092,30.0,ascent,labview_demo_csv
ARO-01,273,B_quadratic,surveillance,ascent,1.684,0.609,24.1,78.7,1.098,30.0,ascent,labview_demo_csv
ARO-01,274,B_quadratic,surveillance,ascent,1.686,0.593,24.1,78.5,1.069,30.0,ascent,labview_demo_csv
ARO-01,275,B_quadratic,surveillance,ascent,1.682,0.605,24.2,78.2,1.091,30.0,ascent,labview_demo_csv
ARO-01,276,B_quadratic,surveillance,descent,1.684,0.353,24.2,78.2,0.637,30.0,descent,labview_demo_csv
ARO-01,277,B_quadratic,surveillance,descent,1.605,0.344,24.1,78.2,0.620,30.0,descent,labview_demo_csv
ARO-01,278,B_quadratic,surveillance,descent,1.715,0.339,24.0,78.4,0.611,30.0,descent,labview_demo_csv
ARO-01,279,B_quadratic,surveillance,descent,1.658,0.349,24.0,78.3,0.630,30.0,descent,labview_demo_csv
ARO-01,280,B_quadratic,surveillance,descent,1.686,0.345,24.0,78.4,0.623,30.0,descent,labview_demo_csv
ARO-01,281,B_quadratic,surveillance,descent,1.598,0.362,24.0,78.4,0.652,30.0,descent,labview_demo_csv
ARO-01,282,B_quadratic,surveillance,descent,1.659,0.360,24.1,78.3,0.649,30.0,descent,labview_demo_csv
ARO-01,283,B_quadratic,surveillance,descent,1.603,0.344,24.1,78.5,0.620,30.0,descent,labview_demo_csv
ARO-01,284,B_quadratic,surveillance,descent,1.640,0.358,24.1,78.4,0.646,30.0,descent,labview_demo_csv
ARO-01,285,B_quadratic,surveillance,descent,1.643,0.358,24.3,78.2,0.646,30.0,descent,labview_demo_csv
ARO-01,286,B_quadratic,surveillance,descent,1.603,0.353,24.3,78.1,0.637,30.0,descent,labview_demo_csv
ARO-01,287,B_quadratic,surveillance,descent,1.604,0.356,24.4,78.1,0.643,30.0,descent,labview_demo_csv
ARO-01,288,B_quadratic,surveillance,pause,1.579,0.000,24.4,78.1,0.001,30.0,pause,labview_demo_csv
ARO-01,289,B_quadratic,surveillance,pause,1.629,0.000,24.2,78.2,0.000,30.0,pause,labview_demo_csv
ARO-01,290,B_quadratic,surveillance,pause,1.555,0.000,24.1,77.9,0.000,30.0,pause,labview_demo_csv
ARO-01,291,B_quadratic,surveillance,pause,1.559,0.000,24.1,78.1,0.000,30.0,pause,labview_demo_csv
ARO-01,292,B_quadratic,surveillance,pause,1.548,0.000,24.2,78.0,0.000,30.0,pause,labview_demo_csv
ARO-01,293,B_quadratic,surveillance,pause,1.583,0.007,24.1,77.6,0.012,30.0,pause,labview_demo_csv
ARO-01,294,B_quadratic,surveillance,pause,1.552,0.000,24.1,77.6,0.000,30.0,pause,labview_demo_csv
ARO-01,295,B_quadratic,surveillance,pause,1.640,0.001,24.1,77.3,0.002,30.0,pause,labview_demo_csv
ARO-01,296,B_quadratic,surveillance,pause,1.615,0.004,24.0,77.4,0.007,30.0,pause,labview_demo_csv
ARO-01,297,B_quadratic,surveillance,pause,1.544,0.002,24.0,77.5,0.003,30.0,pause,labview_demo_csv
ARO-01,298,B_quadratic,surveillance,pause,1.603,0.003,23.9,77.4,0.005,30.0,pause,labview_demo_csv
ARO-01,299,B_quadratic,surveillance,pause,1.604,0.008,23.8,77.8,0.015,30.0,pause,labview_demo_csv
ARO-01,300,B_quadratic,surveillance,pause,1.573,0.000,23.8,77.9,0.000,30.0,pause,labview_demo_csv
ARO-01,301,B_quadratic,surveillance,pause,1.631,0.004,23.7,78.0,0.008,30.0,pause,labview_demo_csv
ARO-01,302,B_quadratic,surveillance,pause,1.645,0.014,23.8,77.7,0.025,30.0,pause,labview_demo_csv
ARO-01,303,B_quadratic,surveillance,pause,1.614,0.007,23.7,77.9,0.013,30.0,pause,labview_demo_csv
ARO-01,304,B_quadratic,surveillance,pause,1.640,0.000,23.8,78.1,0.000,30.0,pause,labview_demo_csv
ARO-01,305,B_quadratic,surveillance,pause,1.664,0.010,23.8,78.3,0.018,30.0,pause,labview_demo_csv
ARO-01,306,B_quadratic,surveillance,pause,1.663,0.016,23.7,78.4,0.030,30.0,pause,labview_demo_csv
ARO-01,307,B_quadratic,surveillance,pause,1.630,0.000,23.6,78.2,0.001,30.0,pause,labview_demo_csv
ARO-01,308,B_quadratic,surveillance,ascent,1.668,0.602,23.8,78.5,1.087,30.0,ascent,labview_demo_csv
ARO-01,309,B_quadratic,surveillance,ascent,1.657,0.591,23.9,78.3,1.066,30.0,ascent,labview_demo_csv
ARO-01,310,B_quadratic,surveillance,ascent,1.693,0.601,23.9,78.1,1.085,30.0,ascent,labview_demo_csv
ARO-01,311,B_quadratic,surveillance,ascent,1.704,0.610,23.9,78.1,1.101,30.0,ascent,labview_demo_csv
ARO-01,312,B_quadratic,surveillance,ascent,1.666,0.590,24.0,78.0,1.065,30.0,ascent,labview_demo_csv
ARO-01,313,B_quadratic,surveillance,ascent,1.694,0.604,24.1,77.9,1.090,30.0,ascent,labview_demo_csv
ARO-01,314,B_quadratic,surveillance,ascent,1.669,0.593,24.0,78.3,1.069,30.0,ascent,labview_demo_csv
ARO-01,315,B_quadratic,surveillance,ascent,1.685,0.584,24.1,78.3,1.054,30.0,ascent,labview_demo_csv
ARO-01,316,B_quadratic,surveillance,ascent,1.692,0.599,24.1,78.4,1.080,30.0,ascent,labview_demo_csv
ARO-01,317,B_quadratic,surveillance,ascent,1.672,0.597,24.2,78.4,1.077,30.0,ascent,labview_demo_csv
ARO-01,318,B_quadratic,surveillance,ascent,1.684,0.595,24.2,78.2,1.074,30.0,ascent,labview_demo_csv
ARO-01,319,B_quadratic,surveillance,ascent,1.708,0.602,24.2,78.4,1.086,30.0,ascent,labview_demo_csv
ARO-01,320,B_quadratic,surveillance,descent,1.652,0.356,24.3,78.4,0.641,30.0,descent,labview_demo_csv
ARO-01,321,B_quadratic,surveillance,descent,1.692,0.352,24.3,78.0,0.635,30.0,descent,labview_demo_csv
ARO-01,322,B_quadratic,surveillance,descent,1.677,0.355,24.4,77.6,0.640,30.0,descent,labview_demo_csv
ARO-01,323,B_quadratic,surveillance,descent,1.686,0.347,24.3,77.9,0.627,30.0,descent,labview_demo_csv
ARO-01,324,B_quadratic,surveillance,descent,1.660,0.348,24.3,77.8,0.628,30.0,descent,labview_demo_csv
ARO-01,325,B_quadratic,surveillance,descent,1.645,0.352,24.3,77.7,0.634,30.0,descent,labview_demo_csv
ARO-01,326,B_quadratic,surveillance,descent,1.617,0.352,24.3,77.9,0.636,30.0,descent,labview_demo_csv
ARO-01,327,B_quadratic,surveillance,descent,1.627,0.357,24.4,78.2,0.643,30.0,descent,labview_demo_csv
ARO-01,328,B_quadratic,surveillance,descent,1.657,0.341,24.4,78.2,0.615,30.0,descent,labview_demo_csv
ARO-01,329,B_quadratic,surveillance,descent,1.629,0.343,24.5,78.2,0.619,30.0,descent,labview_demo_csv
ARO-01,330,B_quadratic,surveillance,descent,1.620,0.349,24.5,78.4,0.630,30.0,descent,labview_demo_csv
ARO-01,331,B_quadratic,surveillance,descent,1.615,0.339,24.5,78.5,0.611,30.0,descent,labview_demo_csv
ARO-01,332,B_quadratic,surveillance,pause,1.608,0.000,24.6,78.4,0.000,30.0,pause,labview_demo_csv
ARO-01,333,B_quadratic,surveillance,pause,1.603,0.000,24.5,78.4,0.000,30.0,pause,labview_demo_csv
ARO-01,334,B_quadratic,surveillance,pause,1.564,0.000,24.4,78.4,0.000,30.0,pause,labview_demo_csv
ARO-01,335,B_quadratic,surveillance,pause,1.587,0.001,24.5,78.2,0.002,30.0,pause,labview_demo_csv
ARO-01,336,B_quadratic,surveillance,pause,1.584,0.000,24.4,78.4,0.000,30.0,pause,labview_demo_csv
ARO-01,337,B_quadratic,surveillance,pause,1.622,0.000,24.5,78.5,0.000,30.0,pause,labview_demo_csv
ARO-01,338,B_quadratic,surveillance,pause,1.585,0.000,24.4,78.5,0.000,30.0,pause,labview_demo_csv
ARO-01,339,B_quadratic,surveillance,pause,1.597,0.005,24.4,78.7,0.008,30.0,pause,labview_demo_csv
ARO-01,340,B_quadratic,surveillance,pause,1.580,0.002,24.4,78.8,0.003,30.0,pause,labview_demo_csv
ARO-01,341,B_quadratic,surveillance,pause,1.579,0.003,24.4,78.5,0.006,30.0,pause,labview_demo_csv
ARO-01,342,B_quadratic,surveillance,pause,1.622,0.002,24.3,77.9,0.004,30.0,pause,labview_demo_csv
ARO-01,343,B_quadratic,surveillance,pause,1.608,0.001,24.4,78.0,0.002,30.0,pause,labview_demo_csv
ARO-01,344,B_quadratic,surveillance,pause,1.522,0.000,24.4,77.6,0.000,30.0,pause,labview_demo_csv
ARO-01,345,B_quadratic,surveillance,pause,1.606,0.011,24.4,77.5,0.020,30.0,pause,labview_demo_csv
ARO-01,346,B_quadratic,surveillance,pause,1.637,0.000,24.4,77.8,0.000,30.0,pause,labview_demo_csv
ARO-01,347,B_quadratic,surveillance,pause,1.611,0.000,24.4,78.0,0.000,30.0,pause,labview_demo_csv
ARO-01,348,B_quadratic,surveillance,pause,1.630,0.013,24.4,78.2,0.024,30.0,pause,labview_demo_csv
ARO-01,349,B_quadratic,surveillance,pause,1.667,0.000,24.2,78.3,0.000,30.0,pause,labview_demo_csv
ARO-01,350,B_quadratic,surveillance,pause,1.688,0.011,24.3,78.4,0.019,30.0,pause,labview_demo_csv
ARO-01,351,B_quadratic,surveillance,pause,1.631,0.000,24.2,78.5,0.000,30.0,pause,labview_demo_csv
ARO-01,352,B_quadratic,surveillance,ascent,1.661,1.231,24.4,78.5,2.220,180.0,ascent,labview_demo_csv
ARO-01,353,B_quadratic,surveillance,ascent,1.681,1.225,24.6,78.6,2.211,180.0,ascent,labview_demo_csv
ARO-01,354,B_quadratic,surveillance,ascent,1.670,1.225,24.8,78.4,2.209,180.0,ascent,labview_demo_csv
ARO-01,355,B_quadratic,surveillance,ascent,1.685,1.219,24.9,78.1,2.199,180.0,ascent,labview_demo_csv
ARO-01,356,B_quadratic,surveillance,ascent,1.705,1.233,25.1,77.9,2.224,180.0,ascent,labview_demo_csv
ARO-01,357,B_quadratic,surveillance,ascent,1.685,1.243,25.2,77.9,2.242,180.0,ascent,labview_demo_csv
ARO-01,358,B_quadratic,surveillance,ascent,1.757,1.240,25.3,78.1,2.238,180.0,ascent,labview_demo_csv
ARO-01,359,B_quadratic,surveillance,ascent,1.691,1.232,25.3,77.8,2.222,180.0,ascent,labview_demo_csv
ARO-01,360,B_quadratic,surveillance,ascent,1.691,1.230,25.3,77.5,2.219,180.0,ascent,labview_demo_csv
ARO-01,361,B_quadratic,surveillance,ascent,1.746,1.225,25.5,77.5,2.211,180.0,ascent,labview_demo_csv
ARO-01,362,B_quadratic,surveillance,ascent,1.725,1.250,25.6,77.4,2.256,180.0,ascent,labview_demo_csv
ARO-01,363,B_quadratic,surveillance,ascent,1.723,1.237,25.7,77.3,2.231,180.0,ascent,labview_demo_csv
ARO-01,364,B_quadratic,surveillance,descent,1.666,0.357,25.6,77.2,0.645,180.0,descent,labview_demo_csv
ARO-01,365,B_quadratic,surveillance,descent,1.727,0.350,25.5,77.4,0.632,180.0,descent,labview_demo_csv
ARO-01,366,B_quadratic,surveillance,descent,1.661,0.348,25.4,77.5,0.628,180.0,descent,labview_demo_csv
ARO-01,367,B_quadratic,surveillance,descent,1.679,0.348,25.4,77.5,0.627,180.0,descent,labview_demo_csv
ARO-01,368,B_quadratic,surveillance,descent,1.658,0.357,25.3,77.7,0.644,180.0,descent,labview_demo_csv
ARO-01,369,B_quadratic,surveillance,descent,1.650,0.346,25.3,77.8,0.625,180.0,descent,labview_demo_csv
ARO-01,370,B_quadratic,surveillance,descent,1.647,0.346,25.4,77.9,0.624,180.0,descent,labview_demo_csv
ARO-01,371,B_quadratic,surveillance,descent,1.615,0.355,25.5,77.8,0.641,180.0,descent,labview_demo_csv
ARO-01,372,B_quadratic,surveillance,descent,1.573,0.357,25.5,77.7,0.644,180.0,descent,labview_demo_csv
ARO-01,373,B_quadratic,surveillance,descent,1.685,0.364,25.3,77.8,0.656,180.0,descent,labview_demo_csv
ARO-01,374,B_quadratic,surveillance,descent,1.610,0.347,25.3,77.9,0.626,180.0,descent,labview_demo_csv
ARO-01,375,B_quadratic,surveillance,descent,1.634,0.351,25.3,78.0,0.633,180.0,descent,labview_demo_csv
ARO-01,376,B_quadratic,surveillance,pause,1.570,0.000,25.2,77.9,0.000,180.0,pause,labview_demo_csv
ARO-01,377,B_quadratic,surveillance,pause,1.591,0.004,25.2,78.0,0.006,180.0,pause,labview_demo_csv
ARO-01,378,B_quadratic,surveillance,pause,1.604,0.000,25.2,78.0,0.000,180.0,pause,labview_demo_csv
ARO-01,379,B_quadratic,surveillance,pause,1.574,0.000,25.1,78.2,0.000,180.0,pause,labview_demo_csv
ARO-01,380,B_quadratic,surveillance,pause,1.589,0.000,25.1,78.0,0.000,180.0,pause,labview_demo_csv
ARO-01,381,B_quadratic,surveillance,pause,1.571,0.000,25.1,78.1,0.000,180.0,pause,labview_demo_csv
ARO-01,382,B_quadratic,surveillance,pause,1.576,0.010,25.1,78.2,0.017,180.0,pause,labview_demo_csv
ARO-01,383,B_quadratic,surveillance,pause,1.566,0.000,25.0,78.2,0.000,180.0,pause,labview_demo_csv
ARO-01,384,B_quadratic,surveillance,pause,1.541,0.000,25.0,78.2,0.000,180.0,pause,labview_demo_csv
ARO-01,385,B_quadratic,surveillance,pause,1.578,0.003,25.0,78.1,0.006,180.0,pause,labview_demo_csv
ARO-01,386,B_quadratic,surveillance,pause,1.611,0.000,25.0,77.9,0.000,180.0,pause,labview_demo_csv
ARO-01,387,B_quadratic,surveillance,pause,1.595,0.000,24.9,78.0,0.000,180.0,pause,labview_demo_csv
ARO-01,388,B_quadratic,surveillance,pause,1.604,0.000,24.9,78.0,0.000,180.0,pause,labview_demo_csv
ARO-01,389,B_quadratic,surveillance,pause,1.620,0.000,25.0,77.8,0.000,180.0,pause,labview_demo_csv
ARO-01,390,B_quadratic,surveillance,pause,1.594,0.000,24.9,78.1,0.000,180.0,pause,labview_demo_csv
ARO-01,391,B_quadratic,surveillance,pause,1.621,0.010,24.9,78.2,0.018,180.0,pause,labview_demo_csv
ARO-01,392,B_quadratic,surveillance,pause,1.638,0.000,24.9,77.9,0.000,180.0,pause,labview_demo_csv
ARO-01,393,B_quadratic,surveillance,pause,1.675,0.000,24.9,78.1,0.000,180.0,pause,labview_demo_csv
ARO-01,394,B_quadratic,surveillance,pause,1.636,0.000,24.8,78.2,0.000,180.0,pause,labview_demo_csv
ARO-01,395,B_quadratic,surveillance,pause,1.669,0.000,24.7,78.2,0.000,180.0,pause,labview_demo_csv
ARO-01,396,B_quadratic,surveillance,ascent,1.676,1.347,24.9,77.8,2.431,210.0,ascent,labview_demo_csv
ARO-01,397,B_quadratic,surveillance,ascent,1.671,1.352,25.1,77.7,2.440,210.0,ascent,labview_demo_csv
ARO-01,398,B_quadratic,surveillance,ascent,1.726,1.348,25.2,77.6,2.432,210.0,ascent,labview_demo_csv
ARO-01,399,B_quadratic,surveillance,ascent,1.676,1.351,25.4,77.3,2.437,210.0,ascent,labview_demo_csv
ARO-01,400,B_quadratic,surveillance,ascent,1.673,1.364,25.4,77.3,2.460,210.0,ascent,labview_demo_csv
ARO-01,401,B_quadratic,surveillance,ascent,1.716,1.361,25.7,77.1,2.455,210.0,ascent,labview_demo_csv
ARO-01,402,B_quadratic,surveillance,ascent,1.658,1.363,25.7,76.8,2.460,210.0,ascent,labview_demo_csv
ARO-01,403,B_quadratic,surveillance,ascent,1.703,1.352,25.9,76.7,2.440,210.0,ascent,labview_demo_csv
ARO-01,404,B_quadratic,surveillance,ascent,1.731,1.359,25.9,76.5,2.453,210.0,ascent,labview_demo_csv
ARO-01,405,B_quadratic,surveillance,ascent,1.712,1.356,26.0,76.4,2.447,210.0,ascent,labview_demo_csv
ARO-01,406,B_quadratic,surveillance,ascent,1.712,1.380,26.2,76.6,2.490,210.0,ascent,labview_demo_csv
ARO-01,407,B_quadratic,surveillance,ascent,1.657,1.355,26.3,76.9,2.444,210.0,ascent,labview_demo_csv
ARO-01,408,B_quadratic,surveillance,descent,1.720,0.349,26.2,77.1,0.629,210.0,descent,labview_demo_csv
ARO-01,409,B_quadratic,surveillance,descent,1.663,0.350,26.3,77.2,0.631,210.0,descent,labview_demo_csv
ARO-01,410,B_quadratic,surveillance,descent,1.693,0.351,26.3,77.3,0.633,210.0,descent,labview_demo_csv
ARO-01,411,B_quadratic,surveillance,descent,1.675,0.339,26.3,77.7,0.611,210.0,descent,labview_demo_csv
ARO-01,412,B_quadratic,surveillance,descent,1.658,0.354,26.2,77.4,0.639,210.0,descent,labview_demo_csv
ARO-01,413,B_quadratic,surveillance,descent,1.658,0.339,26.1,77.3,0.612,210.0,descent,labview_demo_csv
ARO-01,414,B_quadratic,surveillance,descent,1.652,0.349,26.1,77.0,0.630,210.0,descent,labview_demo_csv
ARO-01,415,B_quadratic,surveillance,descent,1.675,0.351,26.0,77.0,0.634,210.0,descent,labview_demo_csv
ARO-01,416,B_quadratic,surveillance,descent,1.615,0.357,26.1,76.7,0.644,210.0,descent,labview_demo_csv
ARO-01,417,B_quadratic,surveillance,descent,1.629,0.364,26.0,76.6,0.657,210.0,descent,labview_demo_csv
ARO-01,418,B_quadratic,surveillance,descent,1.562,0.350,26.0,76.7,0.631,210.0,descent,labview_demo_csv
ARO-01,419,B_quadratic,surveillance,descent,1.635,0.347,26.0,76.7,0.626,210.0,descent,labview_demo_csv
ARO-01,420,B_quadratic,surveillance,pause,1.607,0.000,25.8,76.8,0.000,210.0,pause,labview_demo_csv
ARO-01,421,B_quadratic,surveillance,pause,1.613,0.006,25.7,77.2,0.011,210.0,pause,labview_demo_csv
ARO-01,422,B_quadratic,surveillance,pause,1.621,0.000,25.6,77.0,0.000,210.0,pause,labview_demo_csv
ARO-01,423,B_quadratic,surveillance,pause,1.585,0.007,25.5,77.3,0.012,210.0,pause,labview_demo_csv
ARO-01,424,B_quadratic,surveillance,pause,1.611,0.004,25.4,77.2,0.007,210.0,pause,labview_demo_csv
ARO-01,425,B_quadratic,surveillance,pause,1.589,0.000,25.4,77.3,0.000,210.0,pause,labview_demo_csv
ARO-01,426,B_quadratic,surveillance,pause,1.577,0.009,25.3,77.3,0.015,210.0,pause,labview_demo_csv
ARO-01,427,B_quadratic,surveillance,pause,1.598,0.000,25.3,77.5,0.000,210.0,pause,labview_demo_csv
ARO-01,428,B_quadratic,surveillance,pause,1.568,0.000,25.3,77.7,0.000,210.0,pause,labview_demo_csv
ARO-01,429,B_quadratic,surveillance,pause,1.622,0.001,25.2,77.7,0.002,210.0,pause,labview_demo_csv
ARO-01,430,B_quadratic,surveillance,pause,1.542,0.000,25.3,77.5,0.000,210.0,pause,labview_demo_csv
ARO-01,431,B_quadratic,surveillance,pause,1.566,0.000,25.3,77.5,0.000,210.0,pause,labview_demo_csv
ARO-01,432,B_quadratic,surveillance,pause,1.663,0.003,25.2,77.5,0.006,210.0,pause,labview_demo_csv
ARO-01,433,B_quadratic,surveillance,pause,1.609,0.007,25.2,77.2,0.013,210.0,pause,labview_demo_csv
ARO-01,434,B_quadratic,surveillance,pause,1.575,0.001,25.2,76.9,0.001,210.0,pause,labview_demo_csv
ARO-01,435,B_quadratic,surveillance,pause,1.597,0.000,25.2,76.8,0.000,210.0,pause,labview_demo_csv
ARO-01,436,B_quadratic,surveillance,pause,1.631,0.000,25.2,76.8,0.000,210.0,pause,labview_demo_csv
ARO-01,437,B_quadratic,surveillance,pause,1.597,0.008,25.3,77.1,0.014,210.0,pause,labview_demo_csv
ARO-01,438,B_quadratic,surveillance,pause,1.694,0.008,25.2,77.2,0.014,210.0,pause,labview_demo_csv
ARO-01,439,B_quadratic,surveillance,pause,1.633,0.000,25.2,77.1,0.000,210.0,pause,labview_demo_csv
ARO-01,440,B_quadratic,surveillance,ascent,1.673,1.366,25.3,77.2,2.464,210.0,ascent,labview_demo_csv
ARO-01,441,B_quadratic,surveillance,ascent,1.662,1.351,25.5,77.1,2.438,210.0,ascent,labview_demo_csv
ARO-01,442,B_quadratic,surveillance,ascent,1.684,1.362,25.6,77.1,2.457,210.0,ascent,labview_demo_csv
ARO-01,443,B_quadratic,surveillance,ascent,1.706,1.352,25.7,77.0,2.439,210.0,ascent,labview_demo_csv
ARO-01,444,B_quadratic,surveillance,ascent,1.647,1.379,25.8,76.9,2.489,210.0,ascent,labview_demo_csv
ARO-01,445,B_quadratic,surveillance,ascent,1.709,1.364,25.9,76.6,2.461,210.0,ascent,labview_demo_csv
ARO-01,446,B_quadratic,surveillance,ascent,1.693,1.369,26.1,76.5,2.470,210.0,ascent,labview_demo_csv
ARO-01,447,B_quadratic,surveillance,ascent,1.688,1.368,26.3,76.7,2.469,210.0,ascent,labview_demo_csv
ARO-01,448,B_quadratic,surveillance,ascent,1.690,1.365,26.4,76.5,2.463,210.0,ascent,labview_demo_csv
ARO-01,449,B_quadratic,surveillance,ascent,1.698,1.370,26.6,76.8,2.471,210.0,ascent,labview_demo_csv
ARO-01,450,B_quadratic,surveillance,ascent,1.660,1.369,26.7,76.7,2.469,210.0,ascent,labview_demo_csv
