machine_code,time,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,2026-05-28T22:38:28.409Z,193,A_linear,healthy,descent,0.935,0.353,23.3,78.8,0.636,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:29.410Z,194,A_linear,healthy,descent,0.927,0.351,23.3,78.6,0.634,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:30.410Z,195,A_linear,healthy,descent,0.898,0.337,23.3,79.0,0.607,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:31.411Z,196,A_linear,healthy,descent,0.918,0.352,23.3,79.0,0.635,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:32.412Z,197,A_linear,healthy,descent,0.885,0.343,23.3,79.0,0.619,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:33.412Z,198,A_linear,healthy,descent,0.885,0.346,23.2,79.1,0.624,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:34.413Z,199,A_linear,healthy,descent,0.869,0.350,23.1,79.5,0.631,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:38:35.413Z,200,A_linear,healthy,pause,0.876,0.000,23.0,79.5,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:36.414Z,201,A_linear,healthy,pause,0.867,0.002,23.0,79.5,0.003,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:37.415Z,202,A_linear,healthy,pause,0.851,0.000,23.0,79.4,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:38.415Z,203,A_linear,healthy,pause,0.869,0.000,23.0,79.3,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:39.416Z,204,A_linear,healthy,pause,0.868,0.002,23.0,79.3,0.004,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:40.416Z,205,A_linear,healthy,pause,0.847,0.000,23.0,79.1,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:41.417Z,206,A_linear,healthy,pause,0.853,0.009,22.9,79.2,0.016,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:42.417Z,207,A_linear,healthy,pause,0.861,0.000,22.9,79.3,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:43.418Z,208,A_linear,healthy,pause,0.854,0.000,22.8,79.1,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:44.419Z,209,A_linear,healthy,pause,0.852,0.000,22.8,79.1,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:45.420Z,210,A_linear,healthy,pause,0.860,0.000,22.9,79.0,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:46.420Z,211,A_linear,healthy,pause,0.871,0.005,22.9,79.1,0.009,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:47.421Z,212,A_linear,healthy,pause,0.883,0.006,23.0,78.9,0.011,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:48.422Z,213,A_linear,healthy,pause,0.899,0.006,22.9,78.9,0.010,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:49.422Z,214,A_linear,healthy,pause,0.875,0.001,22.9,78.8,0.002,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:50.423Z,215,A_linear,healthy,pause,0.925,0.004,22.9,78.8,0.007,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:51.424Z,216,A_linear,healthy,pause,0.928,0.010,22.9,79.1,0.019,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:52.424Z,217,A_linear,healthy,pause,0.912,0.010,23.0,78.9,0.018,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:53.425Z,218,A_linear,healthy,pause,0.930,0.009,22.9,79.0,0.016,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:54.425Z,219,A_linear,healthy,pause,0.934,0.000,22.9,79.3,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:38:55.426Z,220,A_linear,healthy,ascent,0.951,0.447,23.0,79.0,0.807,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:38:56.427Z,221,A_linear,healthy,ascent,0.929,0.428,23.1,79.1,0.772,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:38:57.427Z,222,A_linear,healthy,ascent,0.961,0.430,23.2,79.4,0.775,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:38:58.428Z,223,A_linear,healthy,ascent,0.968,0.427,23.2,79.3,0.770,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:38:59.429Z,224,A_linear,healthy,ascent,0.976,0.432,23.2,79.4,0.780,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:00.430Z,225,A_linear,healthy,ascent,0.968,0.430,23.2,79.2,0.776,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:01.430Z,226,A_linear,healthy,ascent,0.972,0.433,23.3,79.3,0.781,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:02.431Z,227,A_linear,healthy,ascent,0.979,0.427,23.3,79.2,0.770,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:03.431Z,228,A_linear,healthy,ascent,0.987,0.425,23.2,79.3,0.768,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:04.436Z,229,A_linear,healthy,ascent,0.966,0.433,23.2,79.3,0.782,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:05.444Z,230,A_linear,healthy,ascent,0.981,0.430,23.3,79.4,0.776,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:06.445Z,231,A_linear,healthy,ascent,0.978,0.425,23.4,79.2,0.768,30.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:07.452Z,232,A_linear,healthy,descent,0.980,0.345,23.5,79.2,0.622,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:08.453Z,233,A_linear,healthy,descent,0.958,0.349,23.5,79.0,0.630,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:09.454Z,234,A_linear,healthy,descent,0.957,0.354,23.6,79.1,0.639,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:10.455Z,235,A_linear,healthy,descent,0.937,0.345,23.6,79.2,0.622,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:11.456Z,236,A_linear,healthy,descent,0.937,0.344,23.7,79.3,0.620,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:12.456Z,237,A_linear,healthy,descent,0.946,0.341,23.7,79.1,0.615,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:13.457Z,238,A_linear,healthy,descent,0.930,0.360,23.7,79.0,0.650,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:14.457Z,239,A_linear,healthy,descent,0.928,0.353,23.8,78.8,0.636,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:15.460Z,240,A_linear,healthy,descent,0.924,0.359,23.8,78.8,0.648,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:16.461Z,241,A_linear,healthy,descent,0.904,0.347,23.8,78.9,0.626,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:17.462Z,242,A_linear,healthy,descent,0.864,0.353,23.8,78.8,0.638,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:18.462Z,243,A_linear,healthy,descent,0.882,0.353,23.9,78.8,0.636,30.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:19.470Z,244,A_linear,healthy,pause,0.883,0.013,23.8,78.6,0.024,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:20.470Z,245,A_linear,healthy,pause,0.873,0.000,23.8,78.6,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:21.471Z,246,A_linear,healthy,pause,0.886,0.005,23.8,78.6,0.009,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:22.471Z,247,A_linear,healthy,pause,0.866,0.009,23.7,78.6,0.017,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:23.472Z,248,A_linear,healthy,pause,0.854,0.000,23.7,79.0,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:24.472Z,249,A_linear,healthy,pause,0.859,0.000,23.8,79.2,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:25.473Z,250,A_linear,healthy,pause,0.869,0.000,23.9,79.7,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:26.474Z,251,A_linear,healthy,pause,0.849,0.000,23.9,79.6,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:27.474Z,252,A_linear,healthy,pause,0.856,0.000,23.8,79.7,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:28.477Z,253,A_linear,healthy,pause,0.855,0.008,23.8,79.6,0.015,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:29.478Z,254,A_linear,healthy,pause,0.883,0.000,23.8,79.7,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:30.478Z,255,A_linear,healthy,pause,0.869,0.004,23.6,79.7,0.006,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:31.479Z,256,A_linear,healthy,pause,0.874,0.011,23.6,79.5,0.019,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:32.480Z,257,A_linear,healthy,pause,0.881,0.002,23.7,79.5,0.004,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:33.480Z,258,A_linear,healthy,pause,0.898,0.000,23.6,79.4,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:34.481Z,259,A_linear,healthy,pause,0.899,0.005,23.6,79.3,0.009,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:35.482Z,260,A_linear,healthy,pause,0.933,0.001,23.6,79.5,0.002,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:36.482Z,261,A_linear,healthy,pause,0.919,0.000,23.6,79.5,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:37.488Z,262,A_linear,healthy,pause,0.934,0.000,23.6,79.3,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:38.523Z,263,A_linear,healthy,pause,0.959,0.000,23.6,79.4,0.000,30.0,pause,labview_bridge
ARO-01,2026-05-28T22:39:39.526Z,264,A_linear,healthy,ascent,0.950,0.498,23.7,79.2,0.898,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:40.527Z,265,A_linear,healthy,ascent,0.960,0.495,23.8,79.0,0.892,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:41.527Z,266,A_linear,healthy,ascent,0.939,0.495,23.8,79.0,0.893,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:42.528Z,267,A_linear,healthy,ascent,0.965,0.500,23.9,78.9,0.903,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:43.529Z,268,A_linear,healthy,ascent,0.944,0.510,23.9,78.6,0.921,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:44.530Z,269,A_linear,healthy,ascent,0.991,0.490,23.8,78.4,0.884,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:45.560Z,270,A_linear,healthy,ascent,0.953,0.497,23.9,78.5,0.897,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:46.560Z,271,A_linear,healthy,ascent,0.976,0.494,23.9,78.7,0.891,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:47.561Z,272,A_linear,healthy,ascent,0.975,0.482,23.9,78.4,0.870,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:48.569Z,273,A_linear,healthy,ascent,0.970,0.494,23.9,78.4,0.892,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:49.570Z,274,A_linear,healthy,ascent,0.963,0.498,24.1,78.7,0.899,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:50.574Z,275,A_linear,healthy,ascent,0.975,0.502,24.1,78.6,0.905,45.0,ascent,labview_bridge
ARO-01,2026-05-28T22:39:51.574Z,276,A_linear,healthy,descent,0.941,0.348,24.1,78.6,0.628,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:52.575Z,277,A_linear,healthy,descent,0.946,0.352,24.1,78.5,0.636,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:53.576Z,278,A_linear,healthy,descent,0.968,0.351,24.1,78.6,0.633,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:54.576Z,279,A_linear,healthy,descent,0.954,0.361,24.1,79.0,0.652,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:55.577Z,280,A_linear,healthy,descent,0.946,0.340,24.1,79.1,0.614,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:56.578Z,281,A_linear,healthy,descent,0.941,0.341,24.0,78.9,0.615,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:57.578Z,282,A_linear,healthy,descent,0.945,0.351,24.0,78.9,0.634,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:58.579Z,283,A_linear,healthy,descent,0.910,0.350,24.0,78.8,0.631,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:39:59.579Z,284,A_linear,healthy,descent,0.896,0.353,24.1,79.0,0.638,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:00.580Z,285,A_linear,healthy,descent,0.906,0.357,24.1,78.9,0.645,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:01.581Z,286,A_linear,healthy,descent,0.883,0.355,24.1,79.0,0.640,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:02.581Z,287,A_linear,healthy,descent,0.895,0.347,24.2,78.8,0.627,45.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:03.582Z,288,A_linear,healthy,pause,0.861,0.007,24.1,78.7,0.012,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:04.582Z,289,A_linear,healthy,pause,0.872,0.000,24.1,78.8,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:05.583Z,290,A_linear,healthy,pause,0.852,0.000,24.2,78.5,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:06.583Z,291,A_linear,healthy,pause,0.866,0.000,24.2,78.4,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:07.584Z,292,A_linear,healthy,pause,0.870,0.000,24.2,78.6,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:08.584Z,293,A_linear,healthy,pause,0.866,0.000,24.1,78.3,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:09.585Z,294,A_linear,healthy,pause,0.851,0.004,24.0,78.7,0.007,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:10.585Z,295,A_linear,healthy,pause,0.856,0.000,24.0,78.7,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:11.585Z,296,A_linear,healthy,pause,0.857,0.000,24.0,78.8,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:12.586Z,297,A_linear,healthy,pause,0.879,0.000,24.0,78.7,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:13.586Z,298,A_linear,healthy,pause,0.905,0.000,23.9,78.7,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:14.593Z,299,A_linear,healthy,pause,0.884,0.006,24.0,78.6,0.011,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:15.594Z,300,A_linear,healthy,pause,0.898,0.003,24.0,78.8,0.006,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:16.594Z,301,A_linear,healthy,pause,0.887,0.004,24.0,78.8,0.007,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:17.595Z,302,A_linear,healthy,pause,0.916,0.004,24.1,78.8,0.008,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:18.595Z,303,A_linear,healthy,pause,0.911,0.000,24.0,78.7,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:19.596Z,304,A_linear,healthy,pause,0.929,0.000,24.0,78.6,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:20.596Z,305,A_linear,healthy,pause,0.933,0.000,23.9,78.6,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:21.597Z,306,A_linear,healthy,pause,0.924,0.000,24.0,78.6,0.000,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:22.597Z,307,A_linear,healthy,pause,0.925,0.009,24.1,78.9,0.016,45.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:23.602Z,308,A_linear,healthy,ascent,0.953,0.618,24.1,79.0,1.114,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:24.602Z,309,A_linear,healthy,ascent,0.964,0.618,24.2,78.5,1.115,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:25.603Z,310,A_linear,healthy,ascent,0.975,0.626,24.3,78.5,1.129,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:26.604Z,311,A_linear,healthy,ascent,0.962,0.621,24.4,78.4,1.121,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:27.604Z,312,A_linear,healthy,ascent,0.959,0.625,24.4,78.4,1.128,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:28.605Z,313,A_linear,healthy,ascent,0.974,0.625,24.6,78.3,1.127,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:29.605Z,314,A_linear,healthy,ascent,0.982,0.629,24.6,78.5,1.135,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:30.605Z,315,A_linear,healthy,ascent,0.990,0.617,24.7,78.7,1.113,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:31.606Z,316,A_linear,healthy,ascent,0.983,0.619,24.7,78.7,1.117,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:32.610Z,317,A_linear,healthy,ascent,0.981,0.610,24.8,78.6,1.101,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:33.610Z,318,A_linear,healthy,ascent,0.978,0.622,24.7,78.5,1.122,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:34.611Z,319,A_linear,healthy,ascent,0.964,0.621,24.7,78.6,1.121,75.0,ascent,labview_bridge
ARO-01,2026-05-28T22:40:35.612Z,320,A_linear,healthy,descent,0.984,0.349,24.6,78.6,0.629,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:36.613Z,321,A_linear,healthy,descent,0.974,0.366,24.7,78.8,0.660,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:37.613Z,322,A_linear,healthy,descent,0.954,0.350,24.6,78.8,0.631,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:38.614Z,323,A_linear,healthy,descent,0.954,0.351,24.6,78.8,0.634,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:39.614Z,324,A_linear,healthy,descent,0.945,0.351,24.7,78.4,0.634,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:40.615Z,325,A_linear,healthy,descent,0.935,0.346,24.7,78.1,0.624,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:41.618Z,326,A_linear,healthy,descent,0.926,0.355,24.6,78.0,0.641,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:42.618Z,327,A_linear,healthy,descent,0.925,0.364,24.5,77.8,0.657,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:43.619Z,328,A_linear,healthy,descent,0.886,0.346,24.5,77.7,0.624,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:44.619Z,329,A_linear,healthy,descent,0.885,0.338,24.5,77.9,0.609,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:45.620Z,330,A_linear,healthy,descent,0.901,0.353,24.6,78.0,0.637,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:46.621Z,331,A_linear,healthy,descent,0.890,0.346,24.7,78.3,0.625,75.0,descent,labview_bridge
ARO-01,2026-05-28T22:40:47.622Z,332,A_linear,healthy,pause,0.871,0.006,24.6,77.9,0.012,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:48.622Z,333,A_linear,healthy,pause,0.877,0.003,24.6,78.1,0.005,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:49.623Z,334,A_linear,healthy,pause,0.878,0.000,24.6,78.3,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:50.624Z,335,A_linear,healthy,pause,0.867,0.000,24.5,78.5,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:51.625Z,336,A_linear,healthy,pause,0.860,0.000,24.5,78.7,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:52.625Z,337,A_linear,healthy,pause,0.861,0.005,24.5,78.4,0.010,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:53.626Z,338,A_linear,healthy,pause,0.851,0.000,24.4,78.5,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:54.626Z,339,A_linear,healthy,pause,0.861,0.001,24.4,78.2,0.002,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:55.627Z,340,A_linear,healthy,pause,0.884,0.003,24.4,78.3,0.006,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:56.627Z,341,A_linear,healthy,pause,0.867,0.000,24.5,78.1,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:57.628Z,342,A_linear,healthy,pause,0.879,0.000,24.5,78.5,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:58.628Z,343,A_linear,healthy,pause,0.866,0.000,24.6,78.4,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:40:59.635Z,344,A_linear,healthy,pause,0.894,0.002,24.5,78.3,0.004,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:00.636Z,345,A_linear,healthy,pause,0.902,0.000,24.4,77.9,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:01.636Z,346,A_linear,healthy,pause,0.894,0.002,24.5,78.0,0.003,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:02.637Z,347,A_linear,healthy,pause,0.891,0.000,24.5,77.9,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:03.638Z,348,A_linear,healthy,pause,0.907,0.000,24.6,77.8,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:04.638Z,349,A_linear,healthy,pause,0.919,0.000,24.6,77.7,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:05.639Z,350,A_linear,healthy,pause,0.928,0.000,24.6,77.6,0.000,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:06.640Z,351,A_linear,healthy,pause,0.948,0.003,24.6,77.3,0.005,75.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:07.640Z,352,A_linear,healthy,ascent,0.947,0.753,24.6,77.5,1.358,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:08.641Z,353,A_linear,healthy,ascent,0.961,0.749,24.7,77.4,1.351,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:09.642Z,354,A_linear,healthy,ascent,0.965,0.758,24.7,77.7,1.367,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:10.642Z,355,A_linear,healthy,ascent,0.973,0.746,24.8,77.7,1.347,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:11.642Z,356,A_linear,healthy,ascent,0.969,0.752,24.9,77.8,1.357,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:12.643Z,357,A_linear,healthy,ascent,0.970,0.746,24.9,78.2,1.346,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:13.644Z,358,A_linear,healthy,ascent,0.960,0.743,25.0,78.1,1.340,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:14.644Z,359,A_linear,healthy,ascent,0.988,0.753,25.1,78.0,1.359,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:15.645Z,360,A_linear,healthy,ascent,0.970,0.743,25.2,78.2,1.340,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:16.646Z,361,A_linear,healthy,ascent,0.982,0.742,25.2,78.4,1.340,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:17.646Z,362,A_linear,healthy,ascent,0.960,0.744,25.3,78.4,1.342,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:18.647Z,363,A_linear,healthy,ascent,0.951,0.752,25.4,78.0,1.357,105.0,ascent,labview_bridge
ARO-01,2026-05-28T22:41:19.647Z,364,A_linear,healthy,descent,0.953,0.353,25.4,77.9,0.638,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:20.648Z,365,A_linear,healthy,descent,0.948,0.344,25.4,77.9,0.620,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:21.649Z,366,A_linear,healthy,descent,0.930,0.357,25.3,77.6,0.644,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:22.649Z,367,A_linear,healthy,descent,0.952,0.345,25.3,77.7,0.623,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:23.650Z,368,A_linear,healthy,descent,0.952,0.348,25.3,77.6,0.627,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:24.650Z,369,A_linear,healthy,descent,0.924,0.354,25.3,77.7,0.639,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:25.651Z,370,A_linear,healthy,descent,0.901,0.345,25.2,77.7,0.622,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:26.659Z,371,A_linear,healthy,descent,0.912,0.356,25.2,77.8,0.642,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:27.660Z,372,A_linear,healthy,descent,0.912,0.359,25.1,77.7,0.648,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:28.661Z,373,A_linear,healthy,descent,0.889,0.353,25.1,77.6,0.637,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:29.661Z,374,A_linear,healthy,descent,0.895,0.350,25.1,77.7,0.631,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:30.662Z,375,A_linear,healthy,descent,0.859,0.360,25.1,77.8,0.649,105.0,descent,labview_bridge
ARO-01,2026-05-28T22:41:31.667Z,376,A_linear,healthy,pause,0.868,0.000,25.1,78.0,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:32.668Z,377,A_linear,healthy,pause,0.873,0.003,25.0,77.8,0.006,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:33.668Z,378,A_linear,healthy,pause,0.858,0.005,25.0,77.9,0.008,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:34.669Z,379,A_linear,healthy,pause,0.865,0.004,24.9,77.7,0.007,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:35.669Z,380,A_linear,healthy,pause,0.857,0.000,25.0,77.9,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:36.670Z,381,A_linear,healthy,pause,0.831,0.009,25.0,77.7,0.017,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:37.671Z,382,A_linear,healthy,pause,0.868,0.000,25.0,77.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:38.671Z,383,A_linear,healthy,pause,0.867,0.000,25.0,77.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:39.672Z,384,A_linear,healthy,pause,0.865,0.000,25.0,77.2,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:40.672Z,385,A_linear,healthy,pause,0.879,0.010,25.0,77.3,0.019,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:41.673Z,386,A_linear,healthy,pause,0.880,0.000,25.0,77.6,0.000,105.0,pause,labview_bridge
ARO-01,2026-05-28T22:41:42.673Z,387,A_linear,healthy,pause,0.880,0.000,25.0,77.4,0.000,105.0,pause,labview_bridge
