machine_code,sim_elapsed_s,profile,scenario,phase,vibration_mm_s,motor_power,temperature,humidity,current,charge,state,source
ARO-01,245,A_linear,healthy,pause,0.873,0.000,23.8,78.6,0.000,30.0,pause,labview_demo_csv
ARO-01,246,A_linear,healthy,pause,0.886,0.005,23.8,78.6,0.009,30.0,pause,labview_demo_csv
ARO-01,247,A_linear,healthy,pause,0.866,0.009,23.7,78.6,0.017,30.0,pause,labview_demo_csv
ARO-01,248,A_linear,healthy,pause,0.854,0.000,23.7,79.0,0.000,30.0,pause,labview_demo_csv
ARO-01,249,A_linear,healthy,pause,0.859,0.000,23.8,79.2,0.000,30.0,pause,labview_demo_csv
ARO-01,250,A_linear,healthy,pause,0.869,0.000,23.9,79.7,0.000,30.0,pause,labview_demo_csv
ARO-01,251,A_linear,healthy,pause,0.849,0.000,23.9,79.6,0.000,30.0,pause,labview_demo_csv
ARO-01,252,A_linear,healthy,pause,0.856,0.000,23.8,79.7,0.000,30.0,pause,labview_demo_csv
ARO-01,253,A_linear,healthy,pause,0.855,0.008,23.8,79.6,0.015,30.0,pause,labview_demo_csv
ARO-01,254,A_linear,healthy,pause,0.883,0.000,23.8,79.7,0.000,30.0,pause,labview_demo_csv
ARO-01,255,A_linear,healthy,pause,0.869,0.004,23.6,79.7,0.006,30.0,pause,labview_demo_csv
ARO-01,256,A_linear,healthy,pause,0.874,0.011,23.6,79.5,0.019,30.0,pause,labview_demo_csv
ARO-01,257,A_linear,healthy,pause,0.881,0.002,23.7,79.5,0.004,30.0,pause,labview_demo_csv
ARO-01,258,A_linear,healthy,pause,0.898,0.000,23.6,79.4,0.000,30.0,pause,labview_demo_csv
ARO-01,259,A_linear,healthy,pause,0.899,0.005,23.6,79.3,0.009,30.0,pause,labview_demo_csv
ARO-01,260,A_linear,healthy,pause,0.933,0.001,23.6,79.5,0.002,30.0,pause,labview_demo_csv
ARO-01,261,A_linear,healthy,pause,0.919,0.000,23.6,79.5,0.000,30.0,pause,labview_demo_csv
ARO-01,262,A_linear,healthy,pause,0.934,0.000,23.6,79.3,0.000,30.0,pause,labview_demo_csv
ARO-01,263,A_linear,healthy,pause,0.959,0.000,23.6,79.4,0.000,30.0,pause,labview_demo_csv
ARO-01,264,A_linear,healthy,ascent,0.950,0.498,23.7,79.2,0.898,45.0,ascent,labview_demo_csv
ARO-01,265,A_linear,healthy,ascent,0.960,0.495,23.8,79.0,0.892,45.0,ascent,labview_demo_csv
ARO-01,266,A_linear,healthy,ascent,0.939,0.495,23.8,79.0,0.893,45.0,ascent,labview_demo_csv
ARO-01,267,A_linear,healthy,ascent,0.965,0.500,23.9,78.9,0.903,45.0,ascent,labview_demo_csv
ARO-01,268,A_linear,healthy,ascent,0.944,0.510,23.9,78.6,0.921,45.0,ascent,labview_demo_csv
ARO-01,269,A_linear,healthy,ascent,0.991,0.490,23.8,78.4,0.884,45.0,ascent,labview_demo_csv
ARO-01,270,A_linear,healthy,ascent,0.953,0.497,23.9,78.5,0.897,45.0,ascent,labview_demo_csv
ARO-01,271,A_linear,healthy,ascent,0.976,0.494,23.9,78.7,0.891,45.0,ascent,labview_demo_csv
ARO-01,272,A_linear,healthy,ascent,0.975,0.482,23.9,78.4,0.870,45.0,ascent,labview_demo_csv
ARO-01,273,A_linear,healthy,ascent,0.970,0.494,23.9,78.4,0.892,45.0,ascent,labview_demo_csv
ARO-01,274,A_linear,healthy,ascent,0.963,0.498,24.1,78.7,0.899,45.0,ascent,labview_demo_csv
ARO-01,275,A_linear,healthy,ascent,0.975,0.502,24.1,78.6,0.905,45.0,ascent,labview_demo_csv
ARO-01,276,A_linear,healthy,descent,0.941,0.348,24.1,78.6,0.628,45.0,descent,labview_demo_csv
ARO-01,277,A_linear,healthy,descent,0.946,0.352,24.1,78.5,0.636,45.0,descent,labview_demo_csv
ARO-01,278,A_linear,healthy,descent,0.968,0.351,24.1,78.6,0.633,45.0,descent,labview_demo_csv
ARO-01,279,A_linear,healthy,descent,0.954,0.361,24.1,79.0,0.652,45.0,descent,labview_demo_csv
ARO-01,280,A_linear,healthy,descent,0.946,0.340,24.1,79.1,0.614,45.0,descent,labview_demo_csv
ARO-01,281,A_linear,healthy,descent,0.941,0.341,24.0,78.9,0.615,45.0,descent,labview_demo_csv
ARO-01,282,A_linear,healthy,descent,0.945,0.351,24.0,78.9,0.634,45.0,descent,labview_demo_csv
ARO-01,283,A_linear,healthy,descent,0.910,0.350,24.0,78.8,0.631,45.0,descent,labview_demo_csv
ARO-01,284,A_linear,healthy,descent,0.896,0.353,24.1,79.0,0.638,45.0,descent,labview_demo_csv
ARO-01,285,A_linear,healthy,descent,0.906,0.357,24.1,78.9,0.645,45.0,descent,labview_demo_csv
ARO-01,286,A_linear,healthy,descent,0.883,0.355,24.1,79.0,0.640,45.0,descent,labview_demo_csv
ARO-01,287,A_linear,healthy,descent,0.895,0.347,24.2,78.8,0.627,45.0,descent,labview_demo_csv
ARO-01,288,A_linear,healthy,pause,0.861,0.007,24.1,78.7,0.012,45.0,pause,labview_demo_csv
ARO-01,289,A_linear,healthy,pause,0.872,0.000,24.1,78.8,0.000,45.0,pause,labview_demo_csv
ARO-01,290,A_linear,healthy,pause,0.852,0.000,24.2,78.5,0.000,45.0,pause,labview_demo_csv
ARO-01,291,A_linear,healthy,pause,0.866,0.000,24.2,78.4,0.000,45.0,pause,labview_demo_csv
ARO-01,292,A_linear,healthy,pause,0.870,0.000,24.2,78.6,0.000,45.0,pause,labview_demo_csv
ARO-01,293,A_linear,healthy,pause,0.866,0.000,24.1,78.3,0.000,45.0,pause,labview_demo_csv
ARO-01,294,A_linear,healthy,pause,0.851,0.004,24.0,78.7,0.007,45.0,pause,labview_demo_csv
ARO-01,295,A_linear,healthy,pause,0.856,0.000,24.0,78.7,0.000,45.0,pause,labview_demo_csv
ARO-01,296,A_linear,healthy,pause,0.857,0.000,24.0,78.8,0.000,45.0,pause,labview_demo_csv
ARO-01,297,A_linear,healthy,pause,0.879,0.000,24.0,78.7,0.000,45.0,pause,labview_demo_csv
ARO-01,298,A_linear,healthy,pause,0.905,0.000,23.9,78.7,0.000,45.0,pause,labview_demo_csv
ARO-01,299,A_linear,healthy,pause,0.884,0.006,24.0,78.6,0.011,45.0,pause,labview_demo_csv
ARO-01,300,A_linear,healthy,pause,0.898,0.003,24.0,78.8,0.006,45.0,pause,labview_demo_csv
ARO-01,301,A_linear,healthy,pause,0.887,0.004,24.0,78.8,0.007,45.0,pause,labview_demo_csv
ARO-01,302,A_linear,healthy,pause,0.916,0.004,24.1,78.8,0.008,45.0,pause,labview_demo_csv
ARO-01,303,A_linear,healthy,pause,0.911,0.000,24.0,78.7,0.000,45.0,pause,labview_demo_csv
ARO-01,304,A_linear,healthy,pause,0.929,0.000,24.0,78.6,0.000,45.0,pause,labview_demo_csv
ARO-01,305,A_linear,healthy,pause,0.933,0.000,23.9,78.6,0.000,45.0,pause,labview_demo_csv
ARO-01,306,A_linear,healthy,pause,0.924,0.000,24.0,78.6,0.000,45.0,pause,labview_demo_csv
ARO-01,307,A_linear,healthy,pause,0.925,0.009,24.1,78.9,0.016,45.0,pause,labview_demo_csv
ARO-01,308,A_linear,healthy,ascent,0.953,0.618,24.1,79.0,1.114,75.0,ascent,labview_demo_csv
ARO-01,309,A_linear,healthy,ascent,0.964,0.618,24.2,78.5,1.115,75.0,ascent,labview_demo_csv
ARO-01,310,A_linear,healthy,ascent,0.975,0.626,24.3,78.5,1.129,75.0,ascent,labview_demo_csv
ARO-01,311,A_linear,healthy,ascent,0.962,0.621,24.4,78.4,1.121,75.0,ascent,labview_demo_csv
ARO-01,312,A_linear,healthy,ascent,0.959,0.625,24.4,78.4,1.128,75.0,ascent,labview_demo_csv
ARO-01,313,A_linear,healthy,ascent,0.974,0.625,24.6,78.3,1.127,75.0,ascent,labview_demo_csv
ARO-01,314,A_linear,healthy,ascent,0.982,0.629,24.6,78.5,1.135,75.0,ascent,labview_demo_csv
ARO-01,315,A_linear,healthy,ascent,0.990,0.617,24.7,78.7,1.113,75.0,ascent,labview_demo_csv
ARO-01,316,A_linear,healthy,ascent,0.983,0.619,24.7,78.7,1.117,75.0,ascent,labview_demo_csv
ARO-01,317,A_linear,healthy,ascent,0.981,0.610,24.8,78.6,1.101,75.0,ascent,labview_demo_csv
ARO-01,318,A_linear,healthy,ascent,0.978,0.622,24.7,78.5,1.122,75.0,ascent,labview_demo_csv
ARO-01,319,A_linear,healthy,ascent,0.964,0.621,24.7,78.6,1.121,75.0,ascent,labview_demo_csv
ARO-01,320,A_linear,healthy,descent,0.984,0.349,24.6,78.6,0.629,75.0,descent,labview_demo_csv
ARO-01,321,A_linear,healthy,descent,0.974,0.366,24.7,78.8,0.660,75.0,descent,labview_demo_csv
ARO-01,322,A_linear,healthy,descent,0.954,0.350,24.6,78.8,0.631,75.0,descent,labview_demo_csv
ARO-01,323,A_linear,healthy,descent,0.954,0.351,24.6,78.8,0.634,75.0,descent,labview_demo_csv
ARO-01,324,A_linear,healthy,descent,0.945,0.351,24.7,78.4,0.634,75.0,descent,labview_demo_csv
ARO-01,325,A_linear,healthy,descent,0.935,0.346,24.7,78.1,0.624,75.0,descent,labview_demo_csv
ARO-01,326,A_linear,healthy,descent,0.926,0.355,24.6,78.0,0.641,75.0,descent,labview_demo_csv
ARO-01,327,A_linear,healthy,descent,0.925,0.364,24.5,77.8,0.657,75.0,descent,labview_demo_csv
ARO-01,328,A_linear,healthy,descent,0.886,0.346,24.5,77.7,0.624,75.0,descent,labview_demo_csv
ARO-01,329,A_linear,healthy,descent,0.885,0.338,24.5,77.9,0.609,75.0,descent,labview_demo_csv
ARO-01,330,A_linear,healthy,descent,0.901,0.353,24.6,78.0,0.637,75.0,descent,labview_demo_csv
ARO-01,331,A_linear,healthy,descent,0.890,0.346,24.7,78.3,0.625,75.0,descent,labview_demo_csv
ARO-01,332,A_linear,healthy,pause,0.871,0.006,24.6,77.9,0.012,75.0,pause,labview_demo_csv
ARO-01,333,A_linear,healthy,pause,0.877,0.003,24.6,78.1,0.005,75.0,pause,labview_demo_csv
ARO-01,334,A_linear,healthy,pause,0.878,0.000,24.6,78.3,0.000,75.0,pause,labview_demo_csv
ARO-01,335,A_linear,healthy,pause,0.867,0.000,24.5,78.5,0.000,75.0,pause,labview_demo_csv
ARO-01,336,A_linear,healthy,pause,0.860,0.000,24.5,78.7,0.000,75.0,pause,labview_demo_csv
ARO-01,337,A_linear,healthy,pause,0.861,0.005,24.5,78.4,0.010,75.0,pause,labview_demo_csv
ARO-01,338,A_linear,healthy,pause,0.851,0.000,24.4,78.5,0.000,75.0,pause,labview_demo_csv
ARO-01,339,A_linear,healthy,pause,0.861,0.001,24.4,78.2,0.002,75.0,pause,labview_demo_csv
ARO-01,340,A_linear,healthy,pause,0.884,0.003,24.4,78.3,0.006,75.0,pause,labview_demo_csv
ARO-01,341,A_linear,healthy,pause,0.867,0.000,24.5,78.1,0.000,75.0,pause,labview_demo_csv
ARO-01,342,A_linear,healthy,pause,0.879,0.000,24.5,78.5,0.000,75.0,pause,labview_demo_csv
ARO-01,343,A_linear,healthy,pause,0.866,0.000,24.6,78.4,0.000,75.0,pause,labview_demo_csv
ARO-01,344,A_linear,healthy,pause,0.894,0.002,24.5,78.3,0.004,75.0,pause,labview_demo_csv
ARO-01,345,A_linear,healthy,pause,0.902,0.000,24.4,77.9,0.000,75.0,pause,labview_demo_csv
ARO-01,346,A_linear,healthy,pause,0.894,0.002,24.5,78.0,0.003,75.0,pause,labview_demo_csv
ARO-01,347,A_linear,healthy,pause,0.891,0.000,24.5,77.9,0.000,75.0,pause,labview_demo_csv
ARO-01,348,A_linear,healthy,pause,0.907,0.000,24.6,77.8,0.000,75.0,pause,labview_demo_csv
ARO-01,349,A_linear,healthy,pause,0.919,0.000,24.6,77.7,0.000,75.0,pause,labview_demo_csv
ARO-01,350,A_linear,healthy,pause,0.928,0.000,24.6,77.6,0.000,75.0,pause,labview_demo_csv
ARO-01,351,A_linear,healthy,pause,0.948,0.003,24.6,77.3,0.005,75.0,pause,labview_demo_csv
ARO-01,352,A_linear,healthy,ascent,0.947,0.753,24.6,77.5,1.358,105.0,ascent,labview_demo_csv
ARO-01,353,A_linear,healthy,ascent,0.961,0.749,24.7,77.4,1.351,105.0,ascent,labview_demo_csv
ARO-01,354,A_linear,healthy,ascent,0.965,0.758,24.7,77.7,1.367,105.0,ascent,labview_demo_csv
ARO-01,355,A_linear,healthy,ascent,0.973,0.746,24.8,77.7,1.347,105.0,ascent,labview_demo_csv
ARO-01,356,A_linear,healthy,ascent,0.969,0.752,24.9,77.8,1.357,105.0,ascent,labview_demo_csv
ARO-01,357,A_linear,healthy,ascent,0.970,0.746,24.9,78.2,1.346,105.0,ascent,labview_demo_csv
ARO-01,358,A_linear,healthy,ascent,0.960,0.743,25.0,78.1,1.340,105.0,ascent,labview_demo_csv
ARO-01,359,A_linear,healthy,ascent,0.988,0.753,25.1,78.0,1.359,105.0,ascent,labview_demo_csv
ARO-01,360,A_linear,healthy,ascent,0.970,0.743,25.2,78.2,1.340,105.0,ascent,labview_demo_csv
ARO-01,361,A_linear,healthy,ascent,0.982,0.742,25.2,78.4,1.340,105.0,ascent,labview_demo_csv
ARO-01,362,A_linear,healthy,ascent,0.960,0.744,25.3,78.4,1.342,105.0,ascent,labview_demo_csv
ARO-01,363,A_linear,healthy,ascent,0.951,0.752,25.4,78.0,1.357,105.0,ascent,labview_demo_csv
ARO-01,364,A_linear,healthy,descent,0.953,0.353,25.4,77.9,0.638,105.0,descent,labview_demo_csv
ARO-01,365,A_linear,healthy,descent,0.948,0.344,25.4,77.9,0.620,105.0,descent,labview_demo_csv
ARO-01,366,A_linear,healthy,descent,0.930,0.357,25.3,77.6,0.644,105.0,descent,labview_demo_csv
ARO-01,367,A_linear,healthy,descent,0.952,0.345,25.3,77.7,0.623,105.0,descent,labview_demo_csv
ARO-01,368,A_linear,healthy,descent,0.952,0.348,25.3,77.6,0.627,105.0,descent,labview_demo_csv
ARO-01,369,A_linear,healthy,descent,0.924,0.354,25.3,77.7,0.639,105.0,descent,labview_demo_csv
ARO-01,370,A_linear,healthy,descent,0.901,0.345,25.2,77.7,0.622,105.0,descent,labview_demo_csv
ARO-01,371,A_linear,healthy,descent,0.912,0.356,25.2,77.8,0.642,105.0,descent,labview_demo_csv
ARO-01,372,A_linear,healthy,descent,0.912,0.359,25.1,77.7,0.648,105.0,descent,labview_demo_csv
ARO-01,373,A_linear,healthy,descent,0.889,0.353,25.1,77.6,0.637,105.0,descent,labview_demo_csv
ARO-01,374,A_linear,healthy,descent,0.895,0.350,25.1,77.7,0.631,105.0,descent,labview_demo_csv
ARO-01,375,A_linear,healthy,descent,0.859,0.360,25.1,77.8,0.649,105.0,descent,labview_demo_csv
ARO-01,376,A_linear,healthy,pause,0.868,0.000,25.1,78.0,0.000,105.0,pause,labview_demo_csv
ARO-01,377,A_linear,healthy,pause,0.873,0.003,25.0,77.8,0.006,105.0,pause,labview_demo_csv
ARO-01,378,A_linear,healthy,pause,0.858,0.005,25.0,77.9,0.008,105.0,pause,labview_demo_csv
ARO-01,379,A_linear,healthy,pause,0.865,0.004,24.9,77.7,0.007,105.0,pause,labview_demo_csv
ARO-01,380,A_linear,healthy,pause,0.857,0.000,25.0,77.9,0.000,105.0,pause,labview_demo_csv
ARO-01,381,A_linear,healthy,pause,0.831,0.009,25.0,77.7,0.017,105.0,pause,labview_demo_csv
ARO-01,382,A_linear,healthy,pause,0.868,0.000,25.0,77.6,0.000,105.0,pause,labview_demo_csv
ARO-01,383,A_linear,healthy,pause,0.867,0.000,25.0,77.6,0.000,105.0,pause,labview_demo_csv
ARO-01,384,A_linear,healthy,pause,0.865,0.000,25.0,77.2,0.000,105.0,pause,labview_demo_csv
ARO-01,385,A_linear,healthy,pause,0.879,0.010,25.0,77.3,0.019,105.0,pause,labview_demo_csv
ARO-01,386,A_linear,healthy,pause,0.880,0.000,25.0,77.6,0.000,105.0,pause,labview_demo_csv
ARO-01,387,A_linear,healthy,pause,0.880,0.000,25.0,77.4,0.000,105.0,pause,labview_demo_csv
ARO-01,388,A_linear,healthy,pause,0.873,0.003,25.0,77.7,0.006,105.0,pause,labview_demo_csv
ARO-01,389,A_linear,healthy,pause,0.886,0.002,24.9,77.8,0.004,105.0,pause,labview_demo_csv
ARO-01,390,A_linear,healthy,pause,0.896,0.000,25.0,77.7,0.000,105.0,pause,labview_demo_csv
ARO-01,391,A_linear,healthy,pause,0.912,0.000,25.0,77.6,0.000,105.0,pause,labview_demo_csv
ARO-01,392,A_linear,healthy,pause,0.909,0.008,24.9,77.5,0.015,105.0,pause,labview_demo_csv
ARO-01,393,A_linear,healthy,pause,0.932,0.000,24.9,77.4,0.000,105.0,pause,labview_demo_csv
ARO-01,394,A_linear,healthy,pause,0.946,0.000,24.9,77.4,0.000,105.0,pause,labview_demo_csv
ARO-01,395,A_linear,healthy,pause,0.941,0.000,24.8,77.7,0.000,105.0,pause,labview_demo_csv
ARO-01,396,A_linear,healthy,ascent,0.938,0.814,24.8,77.6,1.468,120.0,ascent,labview_demo_csv
ARO-01,397,A_linear,healthy,ascent,0.944,0.810,24.9,77.5,1.461,120.0,ascent,labview_demo_csv
ARO-01,398,A_linear,healthy,ascent,0.966,0.818,25.0,77.3,1.477,120.0,ascent,labview_demo_csv
ARO-01,399,A_linear,healthy,ascent,0.963,0.806,25.0,77.2,1.454,120.0,ascent,labview_demo_csv
ARO-01,400,A_linear,healthy,ascent,0.988,0.805,25.1,77.5,1.452,120.0,ascent,labview_demo_csv
ARO-01,401,A_linear,healthy,ascent,1.001,0.812,25.1,77.6,1.465,120.0,ascent,labview_demo_csv
ARO-01,402,A_linear,healthy,ascent,1.001,0.808,25.1,77.3,1.457,120.0,ascent,labview_demo_csv
ARO-01,403,A_linear,healthy,ascent,1.003,0.816,25.2,77.3,1.473,120.0,ascent,labview_demo_csv
ARO-01,404,A_linear,healthy,ascent,1.005,0.813,25.1,77.4,1.466,120.0,ascent,labview_demo_csv
ARO-01,405,A_linear,healthy,ascent,0.982,0.808,25.2,77.5,1.458,120.0,ascent,labview_demo_csv
ARO-01,406,A_linear,healthy,ascent,0.968,0.818,25.2,77.6,1.477,120.0,ascent,labview_demo_csv
ARO-01,407,A_linear,healthy,ascent,0.973,0.819,25.4,77.5,1.478,120.0,ascent,labview_demo_csv
ARO-01,408,A_linear,healthy,descent,0.989,0.359,25.5,77.4,0.647,120.0,descent,labview_demo_csv
ARO-01,409,A_linear,healthy,descent,0.954,0.354,25.4,77.5,0.638,120.0,descent,labview_demo_csv
ARO-01,410,A_linear,healthy,descent,0.978,0.357,25.4,77.2,0.644,120.0,descent,labview_demo_csv
ARO-01,411,A_linear,healthy,descent,0.966,0.347,25.3,77.5,0.627,120.0,descent,labview_demo_csv
ARO-01,412,A_linear,healthy,descent,0.934,0.358,25.3,77.2,0.646,120.0,descent,labview_demo_csv
ARO-01,413,A_linear,healthy,descent,0.932,0.341,25.2,77.3,0.615,120.0,descent,labview_demo_csv
ARO-01,414,A_linear,healthy,descent,0.930,0.351,25.2,77.3,0.633,120.0,descent,labview_demo_csv
ARO-01,415,A_linear,healthy,descent,0.905,0.363,25.2,77.7,0.655,120.0,descent,labview_demo_csv
ARO-01,416,A_linear,healthy,descent,0.908,0.360,25.1,78.0,0.650,120.0,descent,labview_demo_csv
ARO-01,417,A_linear,healthy,descent,0.881,0.360,25.2,77.6,0.650,120.0,descent,labview_demo_csv
ARO-01,418,A_linear,healthy,descent,0.898,0.342,25.2,77.5,0.617,120.0,descent,labview_demo_csv
ARO-01,419,A_linear,healthy,descent,0.894,0.360,25.2,77.4,0.650,120.0,descent,labview_demo_csv
ARO-01,420,A_linear,healthy,pause,0.888,0.005,25.2,77.6,0.008,120.0,pause,labview_demo_csv
ARO-01,421,A_linear,healthy,pause,0.882,0.002,25.1,77.6,0.003,120.0,pause,labview_demo_csv
ARO-01,422,A_linear,healthy,pause,0.874,0.001,25.1,77.4,0.003,120.0,pause,labview_demo_csv
ARO-01,423,A_linear,healthy,pause,0.873,0.005,25.2,77.5,0.009,120.0,pause,labview_demo_csv
ARO-01,424,A_linear,healthy,pause,0.865,0.002,25.1,77.6,0.004,120.0,pause,labview_demo_csv
ARO-01,425,A_linear,healthy,pause,0.858,0.000,25.1,77.4,0.000,120.0,pause,labview_demo_csv
ARO-01,426,A_linear,healthy,pause,0.848,0.002,25.0,77.5,0.004,120.0,pause,labview_demo_csv
ARO-01,427,A_linear,healthy,pause,0.865,0.000,24.9,77.6,0.000,120.0,pause,labview_demo_csv
ARO-01,428,A_linear,healthy,pause,0.858,0.002,24.9,77.5,0.003,120.0,pause,labview_demo_csv
ARO-01,429,A_linear,healthy,pause,0.859,0.005,24.9,77.3,0.008,120.0,pause,labview_demo_csv
ARO-01,430,A_linear,healthy,pause,0.896,0.000,24.9,77.1,0.000,120.0,pause,labview_demo_csv
ARO-01,431,A_linear,healthy,pause,0.878,0.001,24.9,77.3,0.003,120.0,pause,labview_demo_csv
ARO-01,432,A_linear,healthy,pause,0.861,0.000,24.8,77.1,0.001,120.0,pause,labview_demo_csv
ARO-01,433,A_linear,healthy,pause,0.897,0.000,24.9,77.3,0.000,120.0,pause,labview_demo_csv
ARO-01,434,A_linear,healthy,pause,0.882,0.010,24.9,77.6,0.018,120.0,pause,labview_demo_csv
ARO-01,435,A_linear,healthy,pause,0.904,0.000,24.9,77.5,0.000,120.0,pause,labview_demo_csv
ARO-01,436,A_linear,healthy,pause,0.917,0.000,24.9,77.8,0.000,120.0,pause,labview_demo_csv
ARO-01,437,A_linear,healthy,pause,0.916,0.000,24.9,77.8,0.000,120.0,pause,labview_demo_csv
ARO-01,438,A_linear,healthy,pause,0.937,0.000,24.8,77.8,0.000,120.0,pause,labview_demo_csv
ARO-01,439,A_linear,healthy,pause,0.932,0.000,24.8,77.9,0.000,120.0,pause,labview_demo_csv
ARO-01,440,A_linear,healthy,ascent,0.937,0.826,24.8,77.9,1.490,120.0,ascent,labview_demo_csv
ARO-01,441,A_linear,healthy,ascent,0.962,0.818,24.9,77.8,1.475,120.0,ascent,labview_demo_csv
ARO-01,442,A_linear,healthy,ascent,0.962,0.810,25.1,77.7,1.461,120.0,ascent,labview_demo_csv
ARO-01,443,A_linear,healthy,ascent,0.978,0.808,25.2,77.9,1.458,120.0,ascent,labview_demo_csv
ARO-01,444,A_linear,healthy,ascent,0.973,0.813,25.3,77.8,1.467,120.0,ascent,labview_demo_csv
ARO-01,445,A_linear,healthy,ascent,0.993,0.825,25.4,77.8,1.488,120.0,ascent,labview_demo_csv
ARO-01,446,A_linear,healthy,ascent,0.977,0.813,25.5,77.7,1.467,120.0,ascent,labview_demo_csv
ARO-01,447,A_linear,healthy,ascent,0.972,0.807,25.5,78.0,1.457,120.0,ascent,labview_demo_csv
ARO-01,448,A_linear,healthy,ascent,0.958,0.817,25.6,78.1,1.473,120.0,ascent,labview_demo_csv
ARO-01,449,A_linear,healthy,ascent,0.969,0.812,25.6,78.0,1.464,120.0,ascent,labview_demo_csv
ARO-01,450,A_linear,healthy,ascent,0.984,0.823,25.7,77.7,1.484,120.0,ascent,labview_demo_csv
ARO-01,451,A_linear,healthy,ascent,0.967,0.824,25.7,77.4,1.486,120.0,ascent,labview_demo_csv
ARO-01,452,A_linear,healthy,descent,0.965,0.347,25.8,77.4,0.625,120.0,descent,labview_demo_csv
ARO-01,453,A_linear,healthy,descent,0.942,0.337,25.8,77.5,0.607,120.0,descent,labview_demo_csv
ARO-01,454,A_linear,healthy,descent,0.967,0.357,25.8,77.4,0.644,120.0,descent,labview_demo_csv
ARO-01,455,A_linear,healthy,descent,0.963,0.357,25.8,77.3,0.644,120.0,descent,labview_demo_csv
ARO-01,456,A_linear,healthy,descent,0.949,0.355,25.9,77.0,0.641,120.0,descent,labview_demo_csv
ARO-01,457,A_linear,healthy,descent,0.921,0.343,25.9,76.7,0.619,120.0,descent,labview_demo_csv
ARO-01,458,A_linear,healthy,descent,0.938,0.345,25.8,76.6,0.623,120.0,descent,labview_demo_csv
ARO-01,459,A_linear,healthy,descent,0.893,0.353,25.7,77.1,0.636,120.0,descent,labview_demo_csv
ARO-01,460,A_linear,healthy,descent,0.904,0.349,25.7,76.8,0.629,120.0,descent,labview_demo_csv
ARO-01,461,A_linear,healthy,descent,0.902,0.352,25.7,76.8,0.635,120.0,descent,labview_demo_csv
ARO-01,462,A_linear,healthy,descent,0.894,0.339,25.6,76.6,0.611,120.0,descent,labview_demo_csv
ARO-01,463,A_linear,healthy,descent,0.883,0.352,25.7,76.7,0.635,120.0,descent,labview_demo_csv
ARO-01,464,A_linear,healthy,pause,0.863,0.000,25.7,77.1,0.000,120.0,pause,labview_demo_csv
ARO-01,465,A_linear,healthy,pause,0.893,0.012,25.7,76.8,0.021,120.0,pause,labview_demo_csv
ARO-01,466,A_linear,healthy,pause,0.851,0.005,25.6,76.5,0.009,120.0,pause,labview_demo_csv
ARO-01,467,A_linear,healthy,pause,0.872,0.000,25.6,76.3,0.000,120.0,pause,labview_demo_csv
ARO-01,468,A_linear,healthy,pause,0.857,0.000,25.6,76.3,0.000,120.0,pause,labview_demo_csv
ARO-01,469,A_linear,healthy,pause,0.841,0.000,25.6,76.6,0.000,120.0,pause,labview_demo_csv
ARO-01,470,A_linear,healthy,pause,0.874,0.009,25.5,77.0,0.017,120.0,pause,labview_demo_csv
ARO-01,471,A_linear,healthy,pause,0.859,0.004,25.5,76.9,0.007,120.0,pause,labview_demo_csv
ARO-01,472,A_linear,healthy,pause,0.870,0.003,25.5,77.0,0.006,120.0,pause,labview_demo_csv
ARO-01,473,A_linear,healthy,pause,0.869,0.000,25.5,77.0,0.000,120.0,pause,labview_demo_csv
ARO-01,474,A_linear,healthy,pause,0.871,0.011,25.4,76.7,0.020,120.0,pause,labview_demo_csv
ARO-01,475,A_linear,healthy,pause,0.867,0.000,25.3,76.9,0.000,120.0,pause,labview_demo_csv
ARO-01,476,A_linear,healthy,pause,0.889,0.011,25.4,76.7,0.020,120.0,pause,labview_demo_csv
ARO-01,477,A_linear,healthy,pause,0.891,0.000,25.3,76.8,0.000,120.0,pause,labview_demo_csv
ARO-01,478,A_linear,healthy,pause,0.900,0.005,25.4,76.5,0.008,120.0,pause,labview_demo_csv
ARO-01,479,A_linear,healthy,pause,0.901,0.008,25.4,76.6,0.015,120.0,pause,labview_demo_csv
ARO-01,480,A_linear,healthy,pause,0.909,0.010,25.3,76.4,0.019,120.0,pause,labview_demo_csv
ARO-01,481,A_linear,healthy,pause,0.905,0.001,25.3,76.4,0.001,120.0,pause,labview_demo_csv
ARO-01,482,A_linear,healthy,pause,0.940,0.000,25.2,76.4,0.001,120.0,pause,labview_demo_csv
ARO-01,483,A_linear,healthy,pause,0.954,0.003,25.3,76.3,0.005,120.0,pause,labview_demo_csv
ARO-01,484,A_linear,healthy,ascent,0.948,0.814,25.3,76.4,1.468,120.0,ascent,labview_demo_csv
ARO-01,485,A_linear,healthy,ascent,0.939,0.819,25.5,76.4,1.478,120.0,ascent,labview_demo_csv
ARO-01,486,A_linear,healthy,ascent,0.957,0.825,25.6,76.6,1.488,120.0,ascent,labview_demo_csv
ARO-01,487,A_linear,healthy,ascent,0.955,0.817,25.7,76.5,1.474,120.0,ascent,labview_demo_csv
ARO-01,488,A_linear,healthy,ascent,0.971,0.812,25.9,76.7,1.466,120.0,ascent,labview_demo_csv
ARO-01,489,A_linear,healthy,ascent,0.972,0.809,25.8,76.6,1.460,120.0,ascent,labview_demo_csv
